JCR_Position,Name,JCR Year,Abbr Name,Publisher,ISSN,EISSN,Total Cites,Total Articles,Citable Items,Cited Half-Life,Citing Half-Life,JIF,JIF5Years,JIF_NoSelfCite,JCI,Area,Rank,Normalized Journal,Journal_Abbreviation,SJR_Score,SJR_Quartile,H_Index,SJR_Categories,SJR_Areas,JIF_2024,Quartile_2024,WoS_Index,WoS_Categories,SJR_Year,SJR_Score_2023,SJR_Quartile_2023
17542.0,Floresta e Ambiente,2025.0,FLORESTA AMBIENTE,"UNIV FEDERAL RURAL RIO DE JANEIRO, INST FLORESTAS",2179-8087,2179-8087,796.0,24.0,24.0,6.1,8.3,0.8,0.8,0.3,0.19,Q4,82/92,floresta e ambiente,Floresta Ambiente,0.263,Q3,25.0,Forestry (Q3),Agricultural and Biological Sciences,0.4,Q4,ESCI,FORESTRY,2025.0,0.25,Q3
17542.0,INTERNASJONAL POLITIKK,2025.0,INT POLIT-OSLO,NORSK UTENRIKSPOLITISK INST,0020-577X,1891-1757,118.0,25.0,25.0,,3.1,0.3,0.3,0.2,0.19,Q4,262/322,internasjonal politikk,Int. Polit.-Oslo.,0.155,Q4,10.0,Political Science and International Relations (Q4); Sociology and Political Science (Q4),Social Sciences,0.4,Q4,SSCI,INTERNATIONAL RELATIONS; POLITICAL SCIENCE,2025.0,0.215,Q3
17542.0,INTERNATIONAL JOURNAL OF GAME THEORY,2025.0,INT J GAME THEORY,SPRINGER HEIDELBERG,0020-7276,1432-1270,1452.0,30.0,30.0,25.9,19.0,0.6,0.5,0.3,0.19,Q4,530/617,international journal of game theory,Int. J. Game Theory,0.361,Q2,51.0,"Mathematics (miscellaneous) (Q2); Social Sciences (miscellaneous) (Q2); Economics and Econometrics (Q3); Statistics and Probability (Q3); Statistics, Probability and Uncertainty (Q3)","Decision Sciences; Economics, Econometrics and Finance; Mathematics; Social Sciences",0.4,Q4,SSCI,"ECONOMICS; MATHEMATICS, INTERDISCIPLINARY APPLICATIONS; SOCIAL SCIENCES, MATHEMATICAL METHODS; STATISTICS & PROBABILITY",2025.0,0.422,Q2
17542.0,International Journal of Healthcare Information Systems and Informatics,2025.0,INT J HEALTHC INF SY,IGI GLOBAL,1555-3396,1555-340X,168.0,17.0,17.0,4.8,4.0,0.5,0.9,0.4,0.19,Q4,48/48,international journal of healthcare information systems and informatics,Int. J. Healthc. Inf. Sy.,0.182,Q3,23.0,Information Systems and Management (Q3); Information Systems (Q4); Medicine (miscellaneous) (Q4),Computer Science; Decision Sciences; Medicine,0.4,Q4,ESCI,MEDICAL INFORMATICS,2025.0,0.268,Q3
17542.0,International Journal of Mathematics for Industry,2025.0,INT J MATH IND,WORLD SCIENTIFIC PUBL CO PTE LTD,2661-3352,2661-3344,78.0,27.0,27.0,,7.6,0.7,0.8,0.3,0.19,Q4,314/343,international journal of mathematics for industry,Int. J. Math. Ind.,0.204,Q4,7.0,Applied Mathematics (Q4); Computational Mechanics (Q4); Modeling and Simulation (Q4); Numerical Analysis (Q4),Engineering; Mathematics,0.4,Q4,ESCI,"MATHEMATICS, APPLIED",2025.0,0.201,Q4
17542.0,Iranian Journal of Applied Animal Science,2025.0,IRAN J APPL ANIM SCI,"ISLAMIC AZAD UNIV, RASHT",2251-628X,2251-631X,631.0,58.0,60.0,7.0,12.4,0.5,0.6,0.4,0.19,Q4,74/86,iranian journal of applied animal science,Iran. J. Appl. Anim. Sci.,0.198,Q4,20.0,Animal Science and Zoology (Q4),Agricultural and Biological Sciences,0.4,Q4,ESCI,"AGRICULTURE, DAIRY & ANIMAL SCIENCE",2025.0,0.254,Q3
17542.0,Journal of Nuclear Fuel Cycle and Waste Technology,2025.0,J NUCL FUEL CYCLE WA,Korean Radioactive Waste Soc (KRS),1738-1894,2288-5471,289.0,22.0,23.0,4.8,9.1,1.0,,0.4,0.19,Q4,39/41,journal of nuclear fuel cycle and waste technology,J. Nucl. Fuel Cycle Wa.,0.369,Q3,9.0,"Fuel Technology (Q3); Management, Monitoring, Policy and Law (Q3); Nuclear Energy and Engineering (Q3); Renewable Energy, Sustainability and the Environment (Q3); Waste Management and Disposal (Q3)",Energy; Environmental Science,0.4,Q4,ESCI,NUCLEAR SCIENCE & TECHNOLOGY,2025.0,0.238,Q3
17542.0,Journal of Oral and Maxillofacial Surgery Medicine and Pathology,2025.0,J ORAL MAX SURG MED,ELSEVIER SCIENCE INC,2212-5558,2212-5566,643.0,140.0,164.0,5.0,10.6,0.5,0.4,0.3,0.19,Q4,142/162,journal of oral and maxillofacial surgery medicine and pathology,J. Oral Max. Surg. Med.,0.224,Q3,19.0,Oral Surgery (Q3); Otorhinolaryngology (Q3); Pathology and Forensic Medicine (Q3); Surgery (Q3),Dentistry; Medicine,0.4,Q4,ESCI,"DENTISTRY, ORAL SURGERY & MEDICINE",2025.0,,
17542.0,Journal of Pediatric Genetics,2025.0,J PEDIATR GENET,GEORG THIEME VERLAG KG,2146-4596,2146-460X,537.0,9.0,11.0,6.7,9.4,0.4,0.7,0.4,0.19,Q4,159/191,journal of pediatric genetics,J. Pediatr. Genet.,,,,,,0.4,Q4,ESCI,PEDIATRICS,,,
17542.0,Pesquisa Brasileira em Odontopediatria e Clinica Integrada,2025.0,PESQUI BRAS ODONTOPE,ASSOC APOIO PESQUISA & SAUDE BUCAL-APESB,1519-0501,1983-4632,608.0,87.0,98.0,4.8,8.4,0.5,0.6,0.4,0.19,Q4,142/162,pesquisa brasileira em odontopediatria e clinica integrada,Pesqui. Bras. Odontope.,0.216,Q2,18.0,"Orthodontics (Q2); Dentistry (miscellaneous) (Q3); Oral Surgery (Q3); Pediatrics, Perinatology and Child Health (Q3)",Dentistry; Medicine,0.4,Q4,ESCI,"DENTISTRY, ORAL SURGERY & MEDICINE",2025.0,0.209,Q3
17542.0,Physical Oceanography,2025.0,PHYS OCEANOGR,"FEDERAL STATE BUDGET SCIENTIFIC INST, MARINE HYDROPHYSICAL INST",0928-5105,1573-160X,326.0,54.0,55.0,5.8,11.9,0.6,0.6,0.2,0.19,Q4,63/65,physical oceanography,Phys. Oceanogr.,0.337,Q3,15.0,Fluid Flow and Transfer Processes (Q3); Geophysics (Q3); Ocean Engineering (Q3); Oceanography (Q3); Water Science and Technology (Q3),Chemical Engineering; Earth and Planetary Sciences; Engineering; Environmental Science,0.4,Q4,ESCI,OCEANOGRAPHY,2025.0,0.324,Q3
17542.0,Population Review,2025.0,POPUL REV,SOCIOLOGICAL DEMOGRAPHY PRESS,1549-0955,1549-0955,143.0,13.0,13.0,8.0,12.3,0.2,0.8,0.4,0.19,Q4,43/50,population review,Popul. Rev.,0.147,Q4,17.0,Demography (Q4),Social Sciences,0.4,Q4,ESCI,DEMOGRAPHY,2025.0,0.156,Q4
17542.0,Review of Regional Studies,2025.0,REV REG STUD,SOUTHERN REGIONAL SCIENCE ASSOC,0048-749X,1553-0892,280.0,12.0,12.0,10.6,7.2,0.9,0.7,0.4,0.19,Q3,530/617,review of regional studies,Rev. Reg. Stud.,0.275,Q3,24.0,"Earth-Surface Processes (Q3); Geography, Planning and Development (Q3)",Earth and Planetary Sciences; Social Sciences,0.4,Q4,ESCI,ECONOMICS,2025.0,0.262,Q3
17542.0,SOUTHEASTERN NATURALIST,2025.0,SOUTHEAST NAT,EAGLE HILL INST,1528-7092,1938-5412,841.0,49.0,49.0,10.3,13.9,0.4,0.6,0.4,0.19,Q4,192/200,southeastern naturalist,Southeast. Nat.,0.217,Q4,37.0,"Ecology, Evolution, Behavior and Systematics (Q4)",Agricultural and Biological Sciences,0.4,Q4,SCIE,BIODIVERSITY CONSERVATION; ECOLOGY,2025.0,0.224,Q4
17542.0,TIDSSKRIFT FOR SAMFUNNSFORSKNING,2025.0,TIDSSKR SAMFUNNSFOR,UNIVERSITETSFORLAGET,0040-716X,1504-291X,100.0,14.0,14.0,8.8,9.8,0.8,0.4,0.4,0.19,Q3,184/271,tidsskrift for samfunnsforskning,Tidsskr. Samfunnsfor.,0.177,Q3,12.0,Social Sciences (miscellaneous) (Q3); Sociology and Political Science (Q3),Social Sciences,0.4,Q3,SSCI,"SOCIAL SCIENCES, INTERDISCIPLINARY",2025.0,0.219,Q3
17542.0,African Journal of Urology,2025.0,AFR J UROL,SPRINGER,1110-5704,1961-9987,483.0,58.0,68.0,4.6,9.5,0.7,0.6,0.4,0.18,Q4,123/133,african journal of urology,Afr. J. Urol.,0.228,Q3,20.0,"Public Health, Environmental and Occupational Health (Q3); Radiology, Nuclear Medicine and Imaging (Q3); Reproductive Medicine (Q3); Urology (Q3); Endocrinology, Diabetes and Metabolism (Q4)",Medicine,0.4,Q4,ESCI,UROLOGY & NEPHROLOGY,2025.0,0.204,Q3
17542.0,Canadian Journal of Speech-Language Pathology and Audiology,2025.0,CAN J SPEECH-LANG PA,CANADIAN ASSOC SPEECH-LANGUAGE PATHOLOGISTS & AUDIOLOGISTS,1913-2018,1913-2018,215.0,18.0,18.0,10.6,9.9,0.2,0.5,0.3,0.18,Q4,163/173,canadian journal of speech language pathology and audiology,Can. J. Speech Lang. Pathol. Audiol.,0.143,Q3,23.0,Linguistics and Language (Q3); Speech and Hearing (Q4),Health Professions; Social Sciences,0.4,Q4,ESCI,REHABILITATION,2025.0,0.154,Q3
17542.0,Complutum,2025.0,COMPLUTUM,"UNIV COMPLUTENSE MADRID, SERVICIO PUBLICACIONES",1131-6993,1988-2327,313.0,15.0,15.0,14.5,15.9,0.7,0.4,0.3,0.18,,,complutum,Complutum,0.339,Q1,15.0,Archeology (arts and humanities) (Q1); History (Q1); Archeology (Q2),Arts and Humanities; Social Sciences,0.4,,AHCI,ARCHAEOLOGY,2025.0,0.315,Q1
17542.0,CRYPTOLOGIA,2025.0,CRYPTOLOGIA,TAYLOR & FRANCIS INC,0161-1194,1558-1586,259.0,18.0,19.0,18.0,14.1,0.3,0.6,0.2,0.18,Q3,71/112,cryptologia,Cryptologia,,,,,,0.4,Q3,SCIE,"COMPUTER SCIENCE, THEORY & METHODS; HISTORY & PHILOSOPHY OF SCIENCE; MATHEMATICS, APPLIED",,,
17542.0,GHANA SOCIAL SCIENCE JOURNAL,2025.0,GHANA SOC SCI J,UNIV GHANA,0855-4730,0855-4730,67.0,12.0,12.0,,9.6,0.6,0.6,0.4,0.18,Q3,184/271,ghana social science journal,Ghana Soc. Sci. J.,,,,,,0.4,Q3,ESCI,"SOCIAL SCIENCES, INTERDISCIPLINARY",,,
17542.0,Human Ecology Review,2025.0,HUM ECOL REV,ANU PRESS,1074-4827,2204-0919,1118.0,9.0,9.0,21.1,13.6,0.4,1.2,0.4,0.18,Q4,177/219,human ecology review,Hum. Ecol. Rev.,0.216,Q3,52.0,"Geography, Planning and Development (Q3); Management, Monitoring, Policy and Law (Q4)",Environmental Science; Social Sciences,0.4,Q4,SSCI,ENVIRONMENTAL STUDIES; SOCIOLOGY,2025.0,0.273,Q3
17542.0,International Journal of Systemic Therapy,2025.0,INT J SYSTEMIC THER,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",2692-398X,2692-3998,77.0,19.0,19.0,,10.2,0.7,0.6,0.3,0.18,Q4,178/185,international journal of systemic therapy,Int. J. Systemic Ther.,0.245,Q3,24.0,Clinical Psychology (Q3); Psychiatry and Mental Health (Q4),Medicine; Psychology,0.4,Q4,ESCI,"PSYCHOLOGY, CLINICAL",2025.0,0.214,Q4
17542.0,Journal of Applied Journalism & Media Studies,2025.0,J APPL JOURNAL MEDIA,INTELLECT LTD,2001-0818,2049-9531,165.0,18.0,18.0,6.4,8.6,0.5,0.5,0.4,0.18,Q4,183/227,journal of applied journalism and media studies,J. Appl. Journal Media,0.381,Q2,14.0,Communication (Q2),Social Sciences,0.4,Q4,ESCI,COMMUNICATION,2025.0,0.293,Q2
17542.0,Journal of Jewish Education,2025.0,J JEW EDUC,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1524-4113,1554-611X,173.0,16.0,16.0,9.9,10.1,0.6,0.5,0.2,0.18,Q4,608/756,journal of jewish education,J. Jew. Educ.,0.198,Q2,15.0,Cultural Studies (Q2); Religious Studies (Q2); Education (Q4),Arts and Humanities; Social Sciences,0.4,Q4,ESCI,EDUCATION & EDUCATIONAL RESEARCH,2025.0,0.203,Q1
17542.0,LAVAL THEOLOGIQUE ET PHILOSOPHIQUE,2025.0,LAVAL THEOL PHILOS,UNIV LAVAL,0023-9054,1703-8804,95.0,21.0,22.0,,19.9,0.2,0.2,0.1,0.18,,,laval theologique et philosophique,Laval Theol. Philos.,0.171,Q2,9.0,Philosophy (Q2); Religious Studies (Q2),Arts and Humanities,0.4,,AHCI,PHILOSOPHY; RELIGION,2025.0,0.1,Q4
17542.0,Medycyna Weterynaryjna-Veterinary Medicine-Science and Practice,2025.0,MED WETER,POLISH SOC VETERINARY SCIENCES EDITORIAL OFFICE,0025-8628,0025-8628,773.0,78.0,94.0,9.4,12.4,0.4,0.4,0.4,0.18,Q4,143/170,medycyna weterynaryjna veterinary medicine science and practice,Med. Weter.,0.185,Q3,25.0,Veterinary (miscellaneous) (Q3),Veterinary,0.4,Q4,SCIE,VETERINARY SCIENCES,2025.0,,
17542.0,MIER-Journal of Educational Studies Trends and Practices,2025.0,MIER-J EDUC STUD TRE,MODEL INST EDUCATION & RESEARCH,0976-8203,2319-1945,120.0,23.0,24.0,,7.3,0.7,0.4,0.3,0.18,Q3,608/756,mier journal of educational studies trends and practices,Mier-J. Educ. Stud. Tre.,,,,,,0.4,Q4,ESCI,EDUCATION & EDUCATIONAL RESEARCH,,,
17542.0,NEW ZEALAND ENTOMOLOGIST,2025.0,NZ ENTOMOL,TAYLOR & FRANCIS LTD,0077-9962,1179-3430,219.0,13.0,13.0,21.6,14.8,0.8,0.4,0.3,0.18,Q3,100/110,new zealand entomologist,N. Z. Entomol.,0.223,Q4,23.0,Insect Science (Q4),Agricultural and Biological Sciences,0.4,Q4,SCIE,ENTOMOLOGY,2025.0,0.184,Q4
17542.0,POLITICKA EKONOMIE,2025.0,POLIT EKON,Prague Univ Economics and Business,0032-3233,2336-8225,187.0,38.0,38.0,3.8,5.9,1.4,0.3,0.4,0.18,Q3,262/322,politicka ekonomie,Polit. Ekon.,0.292,Q3,18.0,Economics and Econometrics (Q3); Sociology and Political Science (Q3),"Economics, Econometrics and Finance; Social Sciences",0.4,Q4,SSCI,ECONOMICS; POLITICAL SCIENCE,2025.0,0.133,Q4
17542.0,Resonance-Journal of Science Education,2025.0,RESONANCE,SPRINGER INDIA,0971-8044,0973-712X,959.0,115.0,115.0,10.1,21.1,0.4,0.5,0.3,0.18,Q4,77/86,resonance journal of science education,Resonance,0.202,Q3,27.0,Multidisciplinary (Q3); Education (Q4),Multidisciplinary; Social Sciences,0.4,Q4,ESCI,"EDUCATION, SCIENTIFIC DISCIPLINES",2025.0,,
17542.0,Tempo Social,2025.0,TEMPO SOC,"UNIV SAO PAOLO, DEPT SOCIOLOGIA",0103-2070,,371.0,31.0,32.0,8.0,16.6,0.4,0.4,0.3,0.18,Q4,177/219,tempo social,Tempo Soc.,0.151,Q4,21.0,Social Sciences (miscellaneous) (Q4),Social Sciences,0.4,Q4,SSCI,SOCIOLOGY,2025.0,0.173,Q3
17542.0,ACM SIGecom Exchanges,2025.0,ACM SIGECOM EXCH,ASSOC COMPUTING MACHINERY,1551-9031,1551-9031,184.0,10.0,11.0,6.7,4.5,0.9,1.2,0.4,0.17,Q4,171/175,acm sigecom exchanges,Acm Sigecom Exch.,,,,,,0.4,Q4,ESCI,"COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS",,,
17542.0,ACTA BIOLOGICA COLOMBIANA,2025.0,ACTA BIOL COLOMB,"UNIV NAC COLOMBIA, FAC CIENCIAS, DEPT BIOL",0120-548X,1900-1649,504.0,55.0,56.0,8.9,12.3,0.4,0.5,0.4,0.17,Q4,171/181,acta biologica colombiana,Acta Biol. Colomb.,0.175,Q4,25.0,Agricultural and Biological Sciences (miscellaneous) (Q4),Agricultural and Biological Sciences,0.4,Q4,SCIE,PLANT SCIENCES; ZOOLOGY,2025.0,0.212,Q3
17542.0,African Review of Economics and Finance-AREF,2025.0,AFR REV ECON FINANC,PORTHOLOGOS PRESS,2042-1478,2410-4906,138.0,23.0,24.0,7.9,11.4,0.2,0.6,0.4,0.17,Q4,530/617,african review of economics and finance aref,Afr. Rev. Econ. Financ.,,,,,,0.4,Q4,ESCI,ECONOMICS,,,
17542.0,Appeal,2025.0,APPEAL,APPEAL PUBL SOC,1205-612X,1925-4938,53.0,6.0,6.0,,13.4,0.4,0.7,0.4,0.17,Q3,250/434,appeal,Appeal,,,,,,0.4,Q3,ESCI,LAW,,,
17542.0,Croatian Operational Research Review,2025.0,CROAT OPER RES REV,CROATIAN OPERATIONAL RESEARCH SOC,1848-0225,1848-9931,194.0,8.0,8.0,7.2,8.9,1.0,0.7,0.3,0.17,Q3,530/617,croatian operational research review,Croat. Oper. Res. Rev.,0.271,Q3,12.0,"Applied Mathematics (Q3); Economics and Econometrics (Q3); Management Science and Operations Research (Q3); Statistics, Probability and Uncertainty (Q3); Statistics and Probability (Q4)","Decision Sciences; Economics, Econometrics and Finance; Mathematics",0.4,Q4,ESCI,ECONOMICS,2025.0,0.208,Q4
17542.0,ECONOMIC AND SOCIAL REVIEW,2025.0,ECON SOC REV,ECONOMIC & SOCIAL STUDIES,0012-9984,0012-9984,368.0,19.0,19.0,11.3,6.8,1.1,0.6,0.4,0.17,Q3,177/219,economic and social review,Econ. Soc. Rev.,0.242,Q3,34.0,Economics and Econometrics (Q3); Sociology and Political Science (Q3),"Economics, Econometrics and Finance; Social Sciences",0.4,Q4,SSCI,ECONOMICS; SOCIOLOGY,2025.0,0.259,Q3
17542.0,FEMINIST STUDIES,2024.0,FEMINIST STUD,FEMINIST STUD INC,0046-3663,2153-3873,2304.0,6.0,6.0,36.2,7.4,0.4,1.1,0.4,0.17,Q4,54/70,feminist studies,Feminist Stud.,0.16,Q2,53.0,Arts and Humanities (miscellaneous) (Q2); Gender Studies (Q3),Arts and Humanities; Social Sciences,0.4,Q4,,,2025.0,0.368,Q2
17542.0,Giornale di Chirurgia,2025.0,G CHIR,LIPPINCOTT WILLIAMS & WILKINS,0391-9005,1971-145X,335.0,20.0,20.0,9.5,7.7,0.2,0.4,0.3,0.17,Q4,280/312,giornale di chirurgia,G. Chir.,0.118,Q4,29.0,Medicine (miscellaneous) (Q4); Surgery (Q4),Medicine,0.4,Q4,ESCI,SURGERY,2025.0,0.165,Q4
17542.0,International Journal for Technology in Mathematics Education,2025.0,INT J TECHNOL MATH E,RESEARCH INFORMATION LTD,1744-2710,2045-2519,101.0,22.0,22.0,,9.7,0.4,0.4,0.2,0.17,Q4,77/86,international journal for technology in mathematics education,Int. J. Technol. Math. E.,0.219,Q3,13.0,Education (Q3); Computational Theory and Mathematics (Q4); Computer Science Applications (Q4),Computer Science; Social Sciences,0.4,Q4,ESCI,"EDUCATION, SCIENTIFIC DISCIPLINES",2025.0,,
17542.0,International Journal of Child Youth & Family Studies,2025.0,INT J CHILD YOUTH FA,"UNIV VICTORIA, SCH CHILD & YOUTH CARE",1920-7298,1920-7298,312.0,35.0,35.0,8.4,8.1,0.3,0.6,0.4,0.17,Q4,62/66,international journal of child youth and family studies,Int. J. Child Youth Fa.,,,,,,0.4,Q4,ESCI,FAMILY STUDIES,,,
17542.0,Iranian Journal of Pediatrics,2025.0,IRAN J PEDIATR,BRIEFLANDS,2008-2142,2008-2150,928.0,92.0,94.0,10.5,6.8,0.4,0.4,0.4,0.17,Q4,159/191,iranian journal of pediatrics,Iran. J. Pediatr.,0.163,Q3,37.0,"Pediatrics, Perinatology and Child Health (Q3)",Medicine,0.4,Q4,SCIE,PEDIATRICS,2025.0,0.175,Q3
17542.0,Journal of Naval Architecture and Marine Engineering,2025.0,J NAV ARCHIT MAR ENG,ASSOC NAVAL ARCHITECTS & MARINE ENGINEERING,1813-8535,2070-8998,210.0,15.0,15.0,8.3,6.1,1.4,0.8,0.3,0.17,Q3,22/25,journal of naval architecture and marine engineering,J. Nav. Archit. Mar. Eng.,0.223,Q4,17.0,Ocean Engineering (Q4),Engineering,0.4,Q4,ESCI,"ENGINEERING, MARINE",2025.0,0.377,Q2
17542.0,Liquid Crystals and their Application,2025.0,LIQ CRYST APPL,IVANOVO STATE UNIV,1991-3966,1991-3966,114.0,34.0,34.0,,9.4,0.5,0.4,0.3,0.17,Q4,29/31,liquid crystals and their application,Liq. Cryst. Appl.,0.277,Q3,10.0,"Electronic, Optical and Magnetic Materials (Q3); Materials Chemistry (Q3); Materials Science (miscellaneous) (Q3); Surfaces, Coatings and Films (Q3); Biomaterials (Q4)",Materials Science,0.4,Q4,ESCI,CRYSTALLOGRAPHY,2025.0,,
17542.0,MAGYAR ALLATORVOSOK LAPJA,2025.0,MAGY ALLATORVOSOK,MEZOGAZDA KIADO KFT,0025-004X,,415.0,40.0,48.0,5.3,12.1,1.8,0.2,0.3,0.17,Q2,143/170,magyar allatorvosok lapja,Magy. Allatorvosok,0.391,Q2,17.0,Veterinary (miscellaneous) (Q2),Veterinary,0.4,Q4,SCIE,VETERINARY SCIENCES,2025.0,0.132,Q4
17542.0,Moscow University Geology Bulletin,2025.0,MOSC UNIV GEOL BULL,SPRINGER INT PUBL AG,0145-8752,1934-8436,354.0,92.0,92.0,7.0,15.6,0.4,0.4,0.3,0.17,Q4,53/61,moscow university geology bulletin,Moscow Univ. Geol. Bull.,0.236,Q3,14.0,Earth and Planetary Sciences (miscellaneous) (Q3),Earth and Planetary Sciences,0.4,Q4,ESCI,GEOLOGY,2025.0,0.238,Q3
17542.0,Palaestra,2025.0,PALAESTRA,SAGAMORE PUBLISHING LLC,8756-5811,2372-1391,172.0,25.0,25.0,6.8,8.9,0.2,0.4,0.3,0.17,Q4,608/756,palaestra,Palaestra,,,,,,0.4,Q4,ESCI,EDUCATION & EDUCATIONAL RESEARCH,,,
17542.0,Probability and Mathematical Statistics-Poland,2025.0,PROBAB MATH STAT-POL,WYDAWNICTWO UNIWERSYTETU WROCLAWSKIEGO,0208-4147,,253.0,7.0,7.0,15.9,13.2,0.1,0.6,0.4,0.17,Q4,157/167,probability and mathematical statistics poland,Probab. Math. Stat.-Pol.,0.169,Q4,14.0,Statistics and Probability (Q4),Mathematics,0.4,Q4,SCIE,STATISTICS & PROBABILITY,2025.0,,
17542.0,PROCEEDINGS OF THE ENTOMOLOGICAL SOCIETY OF WASHINGTON,2025.0,P ENTOMOL SOC WASH,ENTOMOL SOC WASHINGTON,0013-8797,0013-8797,1339.0,27.0,29.0,28.2,16.9,0.5,0.5,0.3,0.17,Q4,100/110,proceedings of the entomological society of washington,Proc. Entomol. Soc. Wash.,0.217,Q4,33.0,"Ecology, Evolution, Behavior and Systematics (Q4); Insect Science (Q4)",Agricultural and Biological Sciences,0.4,Q4,SCIE,ENTOMOLOGY,2025.0,0.255,Q3
17542.0,Proceedings of the Institution of Civil Engineers-Engineering History and Heritage,2025.0,P I CIV ENG-ENG HIST,EMERALD GROUP PUBLISHING LTD,1757-9430,1757-9449,64.0,16.0,16.0,,13.9,0.2,0.3,0.2,0.17,Q4,165/183,proceedings of the institution of civil engineers engineering history and heritage,Proc. Inst. Civ. Eng. Eng. Hist. Heritage,0.132,Q4,8.0,Engineering (miscellaneous) (Q4),Engineering,0.4,Q4,ESCI,"ENGINEERING, CIVIL",2025.0,,
17542.0,SOUTHWESTERN ENTOMOLOGIST,2025.0,SOUTHWEST ENTOMOL,SOUTHWESTERN ENTOMOLOGICAL SOC,0147-1724,2162-2647,769.0,101.0,101.0,8.9,12.2,0.4,0.4,0.3,0.17,Q4,100/110,southwestern entomologist,Southwest. Entomolog.,0.234,Q3,31.0,Agronomy and Crop Science (Q3); Ecology (Q3); Insect Science (Q4),Agricultural and Biological Sciences; Environmental Science,0.4,Q4,SCIE,ENTOMOLOGY,2025.0,0.199,Q4
17542.0,Statistics in Biosciences,2025.0,STAT BIOSCI,SPRINGER,1867-1764,1867-1772,412.0,53.0,56.0,6.5,11.2,0.5,0.8,0.4,0.17,Q4,65/67,statistics in biosciences,Stat. Biosci.,0.354,Q3,23.0,"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q3); Statistics and Probability (Q3)","Biochemistry, Genetics and Molecular Biology; Mathematics",0.4,Q4,ESCI,MATHEMATICAL & COMPUTATIONAL BIOLOGY,2025.0,0.485,Q2
17542.0,Studi e Saggi Linguistici,2025.0,STUD SAGGI LINGUIST,EDIZIONI ETS,0085-6827,,60.0,8.0,8.0,,21.4,0.3,0.4,0.3,0.17,Q4,233/303,studi e saggi linguistici,Stud. Saggi Linguist.,0.127,Q3,7.0,Linguistics and Language (Q3),Social Sciences,0.4,Q4,ESCI,LINGUISTICS,2025.0,0.112,Q4
17542.0,Urologie,2025.0,UROLOGIE,SPRINGER HEIDELBERG,2731-7064,2731-7072,688.0,71.0,120.0,7.1,6.9,0.4,0.5,0.3,0.17,Q4,123/133,urologie,Urologie,0.178,Q4,32.0,Urology (Q4),Medicine,0.4,Q4,SCIE,UROLOGY & NEPHROLOGY,2025.0,0.172,Q3
17542.0,Archives of Trauma Research,2025.0,ARCH TRAUMA RES,KASHAN UNIV MEDICAL SCIENCES,2251-953X,2251-9599,378.0,28.0,31.0,8.9,8.3,0.3,0.6,0.3,0.16,Q4,127/139,archives of trauma research,Arch. Trauma Res.,,,,,,0.4,Q4,ESCI,ORTHOPEDICS,,,
17542.0,CESKOSLOVENSKA PSYCHOLOGIE,2025.0,CESK PSYCHOL,ACADEMIA,0009-062X,1804-6436,279.0,32.0,32.0,8.7,10.9,0.6,0.4,0.3,0.16,Q4,190/221,ceskoslovenska psychologie,Cesk. Psychol.,0.225,Q2,18.0,Arts and Humanities (miscellaneous) (Q2); Psychology (miscellaneous) (Q4),Arts and Humanities; Psychology,0.4,Q4,SSCI,"PSYCHOLOGY, MULTIDISCIPLINARY",2025.0,0.19,Q2
17542.0,Comparative Parasitology,2025.0,COMP PARASITOL,HELMINTHOLOGICAL SOC WASHINGTON,1525-2647,1938-2952,532.0,15.0,15.0,13.4,18.5,0.6,0.4,0.4,0.16,Q4,171/181,comparative parasitology,Comp. Parasitol.,0.267,Q3,35.0,"Ecology, Evolution, Behavior and Systematics (Q3); Parasitology (Q4)",Agricultural and Biological Sciences; Immunology and Microbiology,0.4,Q4,SCIE,PARASITOLOGY; ZOOLOGY,2025.0,0.192,Q4
17542.0,Contagion-Journal of Violence Mimesis and Culture,2025.0,CONTAGION,MICHIGAN STATE UNIV PRESS,1075-7201,1930-1200,67.0,13.0,13.0,,26.9,0.5,0.3,0.4,0.16,,,contagion journal of violence mimesis and culture,Contagion,0.111,Q3,7.0,Literature and Literary Theory (Q3); Religious Studies (Q3); Cultural Studies (Q4); Philosophy (Q4); Sociology and Political Science (Q4),Arts and Humanities; Social Sciences,0.4,,ESCI,"HUMANITIES, MULTIDISCIPLINARY",2025.0,,
17542.0,Current Bladder Dysfunction Reports,2025.0,CURR BLADDER DYSFUNC,SPRINGER,1931-7212,1931-7220,328.0,0.0,42.0,6.6,7.1,0.7,0.5,0.4,0.16,Q4,123/133,current bladder dysfunction reports,Curr. Bladder Dysfunc.,0.241,Q4,18.0,Biochemistry (Q4); Molecular Biology (Q4),"Biochemistry, Genetics and Molecular Biology",0.4,Q4,ESCI,UROLOGY & NEPHROLOGY,2025.0,0.168,Q4
